version,seed,best_epoch,params,train_rmse,val_rmse,test_rmse,test_mae,test_r,test_y_true_std,test_y_pred_std,test_pred_std_ratio,test_pred_vs_true_slope,test_residual_vs_true_slope,test_y_pred_min,test_y_pred_max
V4 structure-only distance-aware GNN,42,7,20209,1.6474546870193514,1.2088545514821578,1.6323987790142784,1.1572452872085839,0.5398433343430591,1.8440850554768744,0.736591509358984,0.3994346720458096,0.21563214520943594,-0.7843678547905637,-2.5972316592584805,0.8995103636817006
V4 structure-only distance-aware GNN,43,10,20209,1.6049134949460224,1.2040643113870777,1.6175441508018271,1.1493479138738,0.5292530676105746,1.8440850554768744,0.9358143753662478,0.507468119535435,0.26857905897869855,-0.7314209410213012,-3.2030317031588758,1.665419828996873
V4 structure-only distance-aware GNN,44,7,20209,1.6827764831225909,1.207015542270562,1.6296570959593377,1.1709329888197102,0.5232668559872774,1.8440850554768744,0.8083418579972079,0.4383430447508146,0.2293703868706491,-0.770629613129351,-2.4137208885630157,1.2957826448916205
